unique_id,ds,y,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
ECC|000000000000030873_Cardinal Medical Products,2023/7/1,2450,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Cardinal Medical Products,2023/8/1,1300,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1326
ECC|000000000000030873_Cardinal Medical Products,2023/9/1,1800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Cardinal Medical Products,2023/10/1,2450,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Cardinal Medical Products,2023/11/1,1250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Cardinal Medical Products,2023/12/1,700,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1326
ECC|000000000000030873_Cardinal Medical Products,2024/1/1,1200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1326
ECC|000000000000030873_Cardinal Medical Products,2024/2/1,1650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Cardinal Medical Products,2024/3/1,1750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1326
ECC|000000000000030873_Cardinal Medical Products,2024/4/1,1250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Cardinal Medical Products,2024/5/1,1150,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Cardinal Medical Products,1325
ECC|000000000000030873_Medline Industries Inc,2019/2/1,2400,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2019/3/1,6200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2019/4/1,4500,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2019/5/1,7200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2019/6/1,4100,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2019/7/1,4050,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2019/8/1,5950,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2019/9/1,6050,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2019/10/1,5350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2019/11/1,8050,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2019/12/1,4750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/1/1,8150,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/2/1,5800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/3/1,12850,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/4/1,14300,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2020/5/1,5350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2020/6/1,4750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/7/1,8900,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2020/8/1,6650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2020/9/1,7200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/10/1,6800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2020/11/1,8500,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2020/12/1,9400,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/1/1,12650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/2/1,7550,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/3/1,7100,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/4/1,8200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2021/5/1,7100,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2021/6/1,6650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/7/1,6400,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/8/1,7800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2021/9/1,12050,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2021/10/1,9350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2021/11/1,7800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2021/12/1,11150,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/1/1,8300,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2022/2/1,10150,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2022/3/1,17750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/4/1,11650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/5/1,7650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/6/1,9950,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/7/1,3350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2022/8/1,7350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/9/1,8950,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2022/10/1,5500,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/11/1,9800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2022/12/1,7950,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2023/1/1,9350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2023/2/1,5350,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2023/3/1,10100,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2023/4/1,7700,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2023/5/1,7700,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2023/6/1,8800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2023/7/1,7700,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2023/8/1,11250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2023/9/1,8700,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2023/10/1,12000,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2023/11/1,7050,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Medline Industries Inc,2023/12/1,9550,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2024/1/1,5750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2024/2/1,4400,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2024/3/1,8150,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2024/4/1,5100,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|000000000000030873_Medline Industries Inc,2024/5/1,5000,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/2/1,4300,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2019/3/1,2400,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/4/1,4600,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/5/1,7050,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/6/1,6100,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/7/1,6850,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/8/1,6300,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1327
ECC|000000000000030873_Owens & Minor Inc,2019/9/1,6550,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/10/1,5250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2019/11/1,4900,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2019/12/1,5250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2020/1/1,4650,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2020/2/1,5800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2020/3/1,8850,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2020/4/1,5250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2020/5/1,4200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2020/6/1,4700,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2020/7/1,5000,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2020/8/1,7750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1327
ECC|000000000000030873_Owens & Minor Inc,2020/9/1,5200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2020/10/1,5000,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2020/11/1,5400,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2020/12/1,8250,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/1/1,6900,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/2/1,5450,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/3/1,4450,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/4/1,5800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2021/5/1,6300,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/6/1,4950,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2021/7/1,6750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2021/8/1,6200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/9/1,6800,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/10/1,10200,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2021/11/1,5750,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2021/12/1,7600,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2022/1/1,7150,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1327
ECC|000000000000030873_Owens & Minor Inc,2022/2/1,4450,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|000000000000030873_Owens & Minor Inc,2022/3/1,8000,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|000000000000030873_Owens & Minor Inc,2022/4/1,7950,ECC,30873,ECC|000000000000030873,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
