feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
2016-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,73.0
2017-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,90.0
2017-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,1023.0
2017-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,150.0
2017-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,88.0
2017-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,257.0
2017-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,159.0
2017-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,174.0
2017-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,109.0
2017-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,205.0
2017-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,57.0
2017-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,111.0
2017-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,177.0
2018-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,120.0
2018-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,9.0
2018-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,309.0
2018-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,294.0
2018-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,342.0
2018-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,912.0
2018-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,54.0
2018-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,63.0
2018-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,88.0
2018-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,63.0
2018-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,157.0
2018-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,3c59dc048e8850243be8079a5c74d079,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,66.0
2016-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,63.0
2016-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,54.0
2016-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,579.0
2016-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,86.0
2016-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,558.0
2016-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,205.0
2016-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,48.0
2016-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,69.0
2016-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,63.0
2016-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,231.0
2016-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,60.0
2016-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,87.0
2017-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,30.0
2017-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,99.0
2017-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,384.0
2017-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,252.0
2017-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,201.0
2017-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,387.0
2017-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,252.0
2017-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,42.0
2017-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,96.0
2017-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,63.0
2017-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,63.0
2017-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,97.0
2018-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,45.0
2018-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,36.0
2018-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,120.0
2018-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,183.0
2018-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,312.0
2018-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,84.0
2018-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,15.0
2018-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,123.0
2018-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,84.0
2018-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,111.0
2018-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,75.0
2018-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,30.0
2016-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,51.0
2016-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,180.0
2016-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,351.0
2016-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,189.0
2016-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,33.0
2016-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,72.0
2016-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,30.0
2016-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,54.0
2016-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,33.0
2016-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,78.0
2016-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,69.0
2016-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,30.0
2017-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,24.0
2017-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,24.0
2017-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,42.0
2017-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,60.0
2017-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,108.0
2017-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,24.0
2017-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,105.0
2017-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,51.0
2017-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,72.0
2017-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,15.0
2017-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,107.0
2017-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,30.0
2018-01-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,108.0
2018-02-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,15.0
2018-03-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,51.0
2018-04-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,471.0
2018-05-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,3.0
2018-06-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,10.0
2018-07-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,27.0
2018-08-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,6.0
2018-09-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,31.0
2018-10-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,51.0
2018-11-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,27.0
2018-12-01,17a3120e4e5fbdc3cb5b5f946809b06a,c74d97b01eae257e44aa9d5bade97baf,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,6e5a24d315dfd580a31d1ce3c36dc709,99.0
2016-01-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,33.0
2016-02-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,30.0
2016-03-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,39.0
2016-04-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,27.0
2016-05-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,24.0
2016-06-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,39.0
2016-07-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,15.0
2016-08-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,30.0
2016-09-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,54.0
2016-10-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,30.0
2016-11-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,9.0
2016-12-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,24.0
2017-01-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,18.0
2017-02-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,9.0
2017-03-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,78.0
2017-04-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,48.0
2017-05-01,5527eaab87a00dbe1614481ef174f285,9bf31c7ff062936a96d3c8bd1f8f2ff3,664b515d6c430c343894da0742c5c689,0d61f8370cad1d412f80b84d143e1257,828e8752b0145c436ff3df6c1c857cd0,48.0
